geoid,geoid20,year,denom_renters,med_gross_rent,med_gross_rent_adj
1400000US06037670102,6037670102,2014,660,1154,1321
1400000US06037670201,6037670201,2014,257,1658,1898
1400000US06037670202,6037670202,2014,60,2000,2290
1400000US06037670324,6037670324,2014,225,2000,2290
1400000US06037670326,6037670326,2014,45,2000,2290
1400000US06037670328,6037670328,2014,282,2000,2290
1400000US06037670405,6037670405,2014,347,1806,2068
1400000US06037670406,6037670406,2014,81,2000,2290
1400000US06037670407,6037670407,2014,961,2000,2290
1400000US06037670413,6037670413,2014,262,2000,2290
1400000US06037670416,6037670416,2014,370,1863,2133
1400000US06037670417,6037670417,2014,113,2000,2290
1400000US06037670418,6037670418,2014,212,2000,2290
1400000US06037670500,6037670500,2014,7,958,1097
1400000US06037670603,6037670603,2014,166,2000,2290
1400000US06037670604,6037670604,2014,437,2000,2290
1400000US06037670701,6037670701,2014,441,1298,1486
1400000US06037670702,6037670702,2014,172,2000,2290
1400000US06037700101,6037700101,2014,2878,1222,1399
1400000US06037700102,6037700102,2014,2020,1214,1390
1400000US06037700200,6037700200,2014,3658,1402,1605
1400000US06037700300,6037700300,2014,2542,1471,1684
1400000US06037700400,6037700400,2014,2354,1527,1748
1400000US06037700501,6037700501,2014,1519,1530,1752
1400000US06037700502,6037700502,2014,2027,1479,1693
1400000US06037700600,6037700600,2014,202,2000,2290
1400000US06037700700,6037700700,2014,114,1470,1683
1400000US06037700801,6037700801,2014,1820,2000,2290
1400000US06037700802,6037700802,2014,1414,1765,2021
1400000US06037700901,6037700901,2014,888,1816,2079
1400000US06037700902,6037700902,2014,2500,1817,2080
1400000US06037701000,6037701000,2014,1727,2000,2290
1400000US06037701201,6037701201,2014,191,1835,2101
1400000US06037701202,6037701202,2014,1279,1902,2178
1400000US06037701302,6037701302,2014,2444,1722,1972
1400000US06037701304,6037701304,2014,1662,1839,2105
1400000US06037701402,6037701402,2014,3743,1586,1816
1400000US06037701501,6037701501,2014,2159,1641,1879
1400000US06037701502,6037701502,2014,1727,1513,1732
1400000US06037701601,6037701601,2014,838,1980,2267
1400000US06037701602,6037701602,2014,1331,1519,1739
1400000US06037701701,6037701701,2014,1238,1475,1689
1400000US06037701702,6037701702,2014,1606,1270,1454
1400000US06037701801,6037701801,2014,2124,1353,1549
1400000US06037701802,6037701802,2014,1549,1486,1701
1400000US06037701902,6037701902,2014,2647,1645,1883
1400000US06037702002,6037702002,2014,2579,1506,1724
1400000US06037702102,6037702102,2014,2927,1755,2009
1400000US06037702201,6037702201,2014,1490,1531,1753
1400000US06037702202,6037702202,2014,859,1579,1808
1400000US06037702300,6037702300,2014,1529,1282,1468
1400000US06037702400,6037702400,2014,972,1602,1834
1400000US06037702501,6037702501,2014,999,1615,1849
1400000US06037702502,6037702502,2014,516,1809,2071
1400000US06037702600,6037702600,2014,532,1948,2230
1400000US06037702700,6037702700,2014,281,1193,1366
1400000US06037702801,6037702801,2014,1315,1492,1708
1400000US06037702802,6037702802,2014,499,1442,1651
1400000US06037702803,6037702803,2014,697,1433,1641
1400000US06037702900,6037702900,2014,5083,2000,2290
1400000US06037703002,6037703002,2014,722,1767,2023
1400000US06037703003,6037703003,2014,729,1787,2046
1400000US06037703100,6037703100,2014,874,1183,1354
1400000US06037703200,6037703200,2014,522,1343,1538
1400000US06037800101,6037800101,2014,223,2000,2290
1400000US06037800103,6037800103,2014,166,1978,2265
1400000US06037800104,6037800104,2014,307,1978,2265
1400000US06037800202,6037800202,2014,275,2000,2290
1400000US06037800204,6037800204,2014,359,2000,2290
1400000US06037800205,6037800205,2014,59,1811,2073
1400000US06037800206,6037800206,2014,413,1782,2040
1400000US06037800324,6037800324,2014,468,2000,2290
1400000US06037800325,6037800325,2014,227,1765,2021
1400000US06037800328,6037800328,2014,476,1975,2261
1400000US06037800333,6037800333,2014,220,1797,2057
1400000US06037800334,6037800334,2014,771,1801,2062
1400000US06037800335,6037800335,2014,465,1963,2247
1400000US06037800336,6037800336,2014,901,1984,2271
1400000US06037800337,6037800337,2014,127,1984,2271
1400000US06037800338,6037800338,2014,238,2000,2290
1400000US06037800406,6037800406,2014,263,2000,2290
1400000US06037800410,6037800410,2014,140,2000,2290
1400000US06037800411,6037800411,2014,342,2000,2290
1400000US06037800412,6037800412,2014,267,2000,2290
1400000US06037800504,6037800504,2014,385,2000,2290
1400000US06037800506,6037800506,2014,404,2000,2290
1400000US06037900102,6037900102,2014,140,968,1108
1400000US06037900103,6037900103,2014,587,1096,1255
1400000US06037900104,6037900104,2014,578,1135,1299
1400000US06037900301,6037900301,2014,29,819,938
1400000US06037900501,6037900501,2014,804,1274,1459
1400000US06037900504,6037900504,2014,711,1162,1330
1400000US06037900505,6037900505,2014,515,1033,1183
1400000US06037900506,6037900506,2014,511,1118,1280
1400000US06037900508,6037900508,2014,296,1634,1871
1400000US06037900509,6037900509,2014,349,1363,1561
1400000US06037900510,6037900510,2014,483,1363,1561
1400000US06037900602,6037900602,2014,512,850,973
1400000US06037900606,6037900606,2014,610,933,1068
1400000US06037900607,6037900607,2014,577,905,1036
1400000US06037900608,6037900608,2014,418,1257,1439
1400000US06037900609,6037900609,2014,753,986,1129
1400000US06037900610,6037900610,2014,438,1246,1427
1400000US06037900611,6037900611,2014,262,1246,1427
1400000US06037900701,6037900701,2014,807,1061,1215
1400000US06037900703,6037900703,2014,1391,890,1019
1400000US06037900704,6037900704,2014,1198,902,1033
1400000US06037900705,6037900705,2014,1310,908,1040
1400000US06037900804,6037900804,2014,466,1206,1381
1400000US06037900805,6037900805,2014,446,1064,1218
1400000US06037900806,6037900806,2014,1809,714,817
1400000US06037900807,6037900807,2014,544,1353,1549
1400000US06037900808,6037900808,2014,547,1353,1549
1400000US06037900901,6037900901,2014,141,1482,1697
1400000US06037900902,6037900902,2014,176,1482,1697
1400000US06037901007,6037901007,2014,53,1741,1993
1400000US06037901008,6037901008,2014,335,1574,1802
1400000US06037901009,6037901009,2014,587,1411,1615
1400000US06037901010,6037901010,2014,673,1353,1549
1400000US06037901011,6037901011,2014,832,1158,1326
1400000US06037901012,6037901012,2014,260,1737,1989
1400000US06037901013,6037901013,2014,198,1737,1989
1400000US06037901014,6037901014,2014,419,1737,1989
1400000US06037901101,6037901101,2014,553,1147,1313
1400000US06037901102,6037901102,2014,607,1069,1224
1400000US06037901209,6037901209,2014,85,518,593
1400000US06037901210,6037901210,2014,98,1285,1471
1400000US06037901214,6037901214,2014,101,853,977
1400000US06037901215,6037901215,2014,51,853,977
1400000US06037901216,6037901216,2014,808,853,977
1400000US06037901217,6037901217,2014,159,1973,2259
1400000US06037901218,6037901218,2014,27,2000,2290
1400000US06037901300,6037901300,2014,361,873,1000
1400000US06037910002,6037910002,2014,531,1552,1777
1400000US06037910210,6037910210,2014,485,1899,2174
1400000US06037910211,6037910211,2014,56,1264,1447
1400000US06037910212,6037910212,2014,195,1264,1447
1400000US06037910213,6037910213,2014,82,480,550
1400000US06037910214,6037910214,2014,293,1784,2043
1400000US06037910215,6037910215,2014,545,1509,1728
1400000US06037910216,6037910216,2014,149,1822,2086
1400000US06037910217,6037910217,2014,205,1673,1915
1400000US06037910218,6037910218,2014,515,1382,1582
1400000US06037910301,6037910301,2014,179,1321,1512
1400000US06037910302,6037910302,2014,193,1814,2077
1400000US06037910401,6037910401,2014,852,1161,1329
1400000US06037910404,6037910404,2014,436,1140,1305
1400000US06037910405,6037910405,2014,1221,855,979
1400000US06037910501,6037910501,2014,1839,749,858
1400000US06037910502,6037910502,2014,734,1055,1208
1400000US06037910504,6037910504,2014,406,1117,1279
1400000US06037910505,6037910505,2014,212,1366,1564
1400000US06037910601,6037910601,2014,667,1206,1381
1400000US06037910602,6037910602,2014,679,1007,1153
1400000US06037910605,6037910605,2014,437,1339,1533
1400000US06037910606,6037910606,2014,152,1490,1706
1400000US06037910607,6037910607,2014,386,888,1017
1400000US06037910608,6037910608,2014,443,888,1017
1400000US06037910706,6037910706,2014,340,1432,1640
1400000US06037910707,6037910707,2014,460,981,1123
1400000US06037910709,6037910709,2014,84,1787,2046
1400000US06037910712,6037910712,2014,120,1404,1607
1400000US06037910713,6037910713,2014,231,1407,1611
1400000US06037910714,6037910714,2014,344,1386,1587
1400000US06037910715,6037910715,2014,608,1483,1698
1400000US06037910716,6037910716,2014,457,1516,1736
1400000US06037910717,6037910717,2014,216,1700,1946
1400000US06037910718,6037910718,2014,252,1700,1946
1400000US06037910719,6037910719,2014,249,1700,1946
1400000US06037910720,6037910720,2014,429,1402,1605
1400000US06037910721,6037910721,2014,497,1402,1605
1400000US06037910804,6037910804,2014,67,1176,1346
1400000US06037910807,6037910807,2014,420,1873,2144
1400000US06037910808,6037910808,2014,100,2000,2290
1400000US06037910809,6037910809,2014,54,2000,2290
1400000US06037910810,6037910810,2014,41,1487,1703
1400000US06037910814,6037910814,2014,124,1297,1485
1400000US06037910815,6037910815,2014,299,1646,1885
1400000US06037911001,6037911001,2014,352,912,1044
1400000US06037911100,6037911100,2014,408,1031,1180
1400000US06037920013,6037920013,2014,100,1393,1595
1400000US06037920015,6037920015,2014,151,2000,2290
1400000US06037920016,6037920016,2014,151,2000,2290
1400000US06037920017,6037920017,2014,349,1554,1779
1400000US06037920018,6037920018,2014,127,2000,2290
1400000US06037920020,6037920020,2014,158,1933,2213
1400000US06037920028,6037920028,2014,353,1993,2281
1400000US06037920029,6037920029,2014,291,1446,1656
1400000US06037920030,6037920030,2014,693,1750,2004
1400000US06037920031,6037920031,2014,464,1271,1455
1400000US06037920034,6037920034,2014,281,1625,1860
1400000US06037920035,6037920035,2014,821,1578,1807
1400000US06037920038,6037920038,2014,919,1219,1396
1400000US06037920039,6037920039,2014,49,2000,2290
1400000US06037920040,6037920040,2014,346,1716,1965
1400000US06037920041,6037920041,2014,638,1936,2217
1400000US06037920042,6037920042,2014,1377,1714,1962
1400000US06037920043,6037920043,2014,295,2000,2290
1400000US06037920044,6037920044,2014,177,2000,2290
1400000US06037920045,6037920045,2014,54,2000,2290
1400000US06037920046,6037920046,2014,861,1419,1625
1400000US06037920047,6037920047,2014,1067,1419,1625
1400000US06037920048,6037920048,2014,443,1211,1387
1400000US06037920049,6037920049,2014,93,1143,1308
1400000US06037920050,6037920050,2014,118,1313,1503
1400000US06037920102,6037920102,2014,898,1115,1277
1400000US06037920104,6037920104,2014,40,1375,1574
1400000US06037920106,6037920106,2014,251,1042,1193
1400000US06037920109,6037920109,2014,619,1824,2088
1400000US06037920110,6037920110,2014,393,1733,1984
1400000US06037920111,6037920111,2014,76,2000,2290
1400000US06037920112,6037920112,2014,439,1235,1414
1400000US06037920114,6037920114,2014,1229,1831,2096
1400000US06037920115,6037920115,2014,381,1407,1611
1400000US06037920116,6037920116,2014,179,2000,2290
1400000US06037920118,6037920118,2014,252,2000,2290
1400000US06037920120,6037920120,2014,61,1832,2098
1400000US06037920121,6037920121,2014,571,1982,2269
1400000US06037920303,6037920303,2014,253,1897,2172
1400000US06037920312,6037920312,2014,1013,1213,1389
1400000US06037920313,6037920313,2014,324,1258,1440
1400000US06037920314,6037920314,2014,164,1460,1671
1400000US06037920322,6037920322,2014,189,1267,1451
1400000US06037920326,6037920326,2014,1399,1675,1918
1400000US06037920328,6037920328,2014,487,1884,2157
1400000US06037920329,6037920329,2014,730,1730,1981
1400000US06037920330,6037920330,2014,767,1783,2041
1400000US06037920331,6037920331,2014,523,1544,1768
1400000US06037920332,6037920332,2014,140,1396,1598
1400000US06037920334,6037920334,2014,791,1422,1628
1400000US06037920338,6037920338,2014,156,2000,2290
1400000US06037920339,6037920339,2014,691,1996,2285
1400000US06037920340,6037920340,2014,786,1208,1383
1400000US06037920341,6037920341,2014,433,1208,1383
1400000US06037920342,6037920342,2014,670,1432,1639
1400000US06037920343,6037920343,2014,741,1435,1643
1400000US06037930400,6037930400,2014,242,1482,1697
1400000US06037980008,6037980008,2014,23,983,1125
1400000US06037980010,6037980010,2014,51,1060,1214
1400000US06037980015,6037980015,2014,185,918,1051
1400000US06037980016,6037980016,2014,62,860,985
1400000US06037980017,6037980017,2014,110,1575,1803
1400000US06037980018,6037980018,2014,4,1415,1620
1400000US06037980019,6037980019,2014,3,2000,2290
1400000US06037980022,6037980022,2014,33,1857,2126
1400000US06037980025,6037980025,2014,103,1663,1904
1400000US06037980031,6037980031,2014,19,1132,1296
1400000US06037980035,6037980035,2014,903,1320,1511
1400000US06037980036,6037980036,2014,732,1116,1278
1400000US06037980037,6037980037,2014,87,2000,2290
1400000US06037980038,6037980038,2014,1163,1711,1959
1400000US06037980039,6037980039,2014,30,1790,2049
1400000US06037101110,6037101110,2013,823,1112,1293
1400000US06037101122,6037101122,2013,183,1899,2209
1400000US06037101220,6037101220,2013,743,952,1107
1400000US06037101221,6037101221,2013,1030,1149,1336
1400000US06037101222,6037101222,2013,863,1149,1336
1400000US06037101300,6037101300,2013,278,1703,1981
1400000US06037101400,6037101400,2013,506,1105,1285
1400000US06037102103,6037102103,2013,160,2000,2326
1400000US06037102104,6037102104,2013,314,2000,2326
1400000US06037102105,6037102105,2013,229,1294,1505
1400000US06037102107,6037102107,2013,416,729,848
1400000US06037103101,6037103101,2013,196,1691,1967
1400000US06037103102,6037103102,2013,442,1448,1684
1400000US06037103201,6037103201,2013,194,974,1133
1400000US06037103202,6037103202,2013,470,974,1133
1400000US06037103300,6037103300,2013,186,2000,2326
1400000US06037103401,6037103401,2013,520,1156,1345
1400000US06037103402,6037103402,2013,407,1156,1345
1400000US06037104103,6037104103,2013,174,1576,1833
1400000US06037104105,6037104105,2013,713,782,910
1400000US06037104108,6037104108,2013,755,1301,1513
1400000US06037104124,6037104124,2013,266,1311,1525
1400000US06037104201,6037104201,2013,201,982,1142
1400000US06037104203,6037104203,2013,624,1169,1360
1400000US06037104204,6037104204,2013,262,850,989
1400000US06037104310,6037104310,2013,279,1609,1871
1400000US06037104321,6037104321,2013,234,1409,1639
1400000US06037104322,6037104322,2013,311,1409,1639
1400000US06037104401,6037104401,2013,229,1593,1853
1400000US06037104403,6037104403,2013,265,1398,1626
1400000US06037104404,6037104404,2013,296,1221,1420
1400000US06037104500,6037104500,2013,338,1165,1355
1400000US06037104610,6037104610,2013,389,1656,1926
1400000US06037104620,6037104620,2013,253,1286,1496
1400000US06037104701,6037104701,2013,604,806,937
1400000US06037104703,6037104703,2013,268,1284,1493
1400000US06037104704,6037104704,2013,469,1349,1569
1400000US06037104821,6037104821,2013,468,1250,1454
1400000US06037104822,6037104822,2013,356,1398,1626
1400000US06037104823,6037104823,2013,208,1415,1646
1400000US06037104824,6037104824,2013,232,1415,1646
1400000US06037106010,6037106010,2013,160,1542,1793
1400000US06037106020,6037106020,2013,196,2000,2326
1400000US06037106111,6037106111,2013,132,1793,2085
1400000US06037106112,6037106112,2013,189,1694,1970
1400000US06037106113,6037106113,2013,122,1217,1415
1400000US06037106114,6037106114,2013,877,1138,1324
1400000US06037106403,6037106403,2013,103,2000,2326
1400000US06037106405,6037106405,2013,349,1234,1435
1400000US06037106406,6037106406,2013,231,1564,1819
1400000US06037106407,6037106407,2013,499,1135,1320
1400000US06037106408,6037106408,2013,707,1194,1389
1400000US06037106510,6037106510,2013,498,1488,1731
1400000US06037106520,6037106520,2013,238,959,1115
1400000US06037106603,6037106603,2013,76,2000,2326
1400000US06037106604,6037106604,2013,693,1208,1405
1400000US06037106641,6037106641,2013,46,2000,2326
